2017-10-18,158.5413
2017-10-19,154.7901
2017-10-20,155.0581
2017-10-23,154.9787
2017-10-24,155.9016
2017-10-25,155.2168
2017-10-26,156.2092
2017-10-27,161.8062
2017-10-30,165.4482
2017-10-31,167.7505
2017-11-01,165.6169
2017-11-02,166.8276
2017-11-03,171.1841
2017-11-06,172.9207
2017-11-07,173.4765
2017-11-08,174.8956
2017-11-09,174.5383
2017-11-10,173.9607
2017-11-13,173.2635
2017-11-14,170.6442
2017-11-15,168.3934
2017-11-16,170.4052
2017-11-17,169.459
2017-11-20,169.2897
2017-11-21,172.4369
2017-11-22,174.2495
2017-11-24,174.2594
2017-11-27,173.383
2017-11-28,172.3672
2017-11-29,168.7917
2017-11-30,171.1521
2017-12-01,170.3554
2017-12-04,169.1104
2017-12-05,168.9511
2017-12-06,168.3236
2017-12-07,168.6324
2017-12-08,168.6822
2017-12-11,171.9688
2017-12-12,171.0027
2017-12-13,171.5704
2017-12-14,171.5206
2017-12-15,173.2635
2017-12-18,175.7036
2017-12-19,173.8312
2017-12-20,173.642
2017-12-21,174.2993
